,segment,H,L
182,1258491904,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258491904-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258491904-4096.hdf5
183,1258500096,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258500096-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258500096-4096.hdf5
184,1258504192,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258504192-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258504192-4096.hdf5
185,1258508288,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258508288-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258508288-4096.hdf5
186,1258512384,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258512384-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258512384-4096.hdf5
187,1258516480,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258516480-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258516480-4096.hdf5
188,1258520576,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258520576-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258520576-4096.hdf5
189,1258524672,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258524672-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258524672-4096.hdf5
190,1258528768,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258528768-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258528768-4096.hdf5
191,1258532864,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258532864-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258532864-4096.hdf5
192,1258549248,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258549248-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258549248-4096.hdf5
193,1258553344,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258553344-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258553344-4096.hdf5
194,1258557440,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258557440-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258557440-4096.hdf5
195,1258561536,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258561536-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258561536-4096.hdf5
196,1258565632,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258565632-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258565632-4096.hdf5
197,1258569728,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258569728-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258569728-4096.hdf5
198,1258573824,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258573824-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258573824-4096.hdf5
199,1258606592,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258606592-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258606592-4096.hdf5
200,1258610688,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258610688-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258610688-4096.hdf5
201,1258614784,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258614784-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258614784-4096.hdf5
202,1258631168,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258631168-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258631168-4096.hdf5
203,1258635264,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258635264-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258635264-4096.hdf5
204,1258639360,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258639360-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258639360-4096.hdf5
205,1258643456,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258643456-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258643456-4096.hdf5
206,1258647552,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258647552-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258647552-4096.hdf5
207,1258651648,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258651648-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258651648-4096.hdf5
208,1258655744,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258655744-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258655744-4096.hdf5
209,1258659840,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258659840-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258659840-4096.hdf5
210,1258663936,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258663936-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258663936-4096.hdf5
211,1258668032,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258668032-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258668032-4096.hdf5
212,1258672128,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258672128-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258672128-4096.hdf5
213,1258676224,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258676224-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258676224-4096.hdf5
214,1258680320,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258680320-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258680320-4096.hdf5
215,1258684416,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258684416-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258684416-4096.hdf5
216,1258688512,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258688512-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258688512-4096.hdf5
217,1258692608,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258692608-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258692608-4096.hdf5
218,1258696704,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258696704-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258696704-4096.hdf5
219,1258700800,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258700800-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258700800-4096.hdf5
220,1258704896,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258704896-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258704896-4096.hdf5
221,1258708992,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258708992-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258708992-4096.hdf5
222,1258713088,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258713088-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258713088-4096.hdf5
223,1258717184,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258717184-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258717184-4096.hdf5
224,1258721280,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258721280-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258721280-4096.hdf5
225,1258725376,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258725376-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258725376-4096.hdf5
226,1258729472,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258729472-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258729472-4096.hdf5
227,1258733568,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258733568-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258733568-4096.hdf5
228,1258737664,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/H-H1_GWOSC_O3b_4KHZ_R1-1258737664-4096.hdf5,https://www.gw-openscience.org/archive/data/O3b_4KHZ_R1/1258291200/L-L1_GWOSC_O3b_4KHZ_R1-1258737664-4096.hdf5
